geneID,name,tsGenLoc,chr,start,stop,strand,upstreamGenLoc,type,exons,tsLength,spliceAlt,pseudo,description,tmDom,signalP,loc,dist2Telo,subtelo.HP1,altName,ap2gMotifs_1k,ap2gMotifs_3k,family,cvge,heterochrom,hda2KD,hp1KD,combined,trophPep,egcPep,lgcPep,eGC.Troph.ratio,lGC.Troph.ratio,ap2gDD.t3h,ap2gDD.t9h,ap2gDD.t15h,ap2gDD.t21h,ap2gDD.t27h,ap2gDD.t33h,ap2gDD.t39h,ap2gDD.t45h,ap2gDD.t57h,ap2gDD.t69h,ap2gDD.t81h
PF3D7_0106000,PF3D7_0106000 protein,Pf3D7_01_v3: 255775 - 258543 (-),Pf3D7_01_v3,255775,258543,(-),Pf3D7_01_v3: 260657 - 258544 (-),protein,1,2769,0,0,"conserved Plasmodium protein, unknown function",0,0,0,258543,FALSE,PF3D7_0106000 protein,2,4,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.03,-0.06,-0.09,-0.28,-0.25,-0.16,-0.24,-0.13,-0.03,0.02,-0.12
PF3D7_0106100,PF3D7_0106100 protein,Pf3D7_01_v3: 260658 - 261809 (-),Pf3D7_01_v3,260658,261809,(-),Pf3D7_01_v3: 263339 - 261810 (-),protein,1,1152,0,0,"V-type proton ATPase subunit C, putative",0,0,mitochondrion,261809,FALSE,PF3D7_0106100 protein,1,1,other,0,0,0,0,0,20,9,9,-0.159427458,-0.159427458,-0.21,-0.28,-0.09,-0.1,-0.01,0,0.06,0.47,-0.11,-0.17,0.12
PF3D7_0106200,PF3D7_0106200 protein,Pf3D7_01_v3: 263340 - 264223 (-),Pf3D7_01_v3,263340,264223,(-),Pf3D7_01_v3: 265207 - 264224 (-),protein,2,648,0,0,"conserved Plasmodium protein, unknown function",0,0,0,264223,FALSE,PF3D7_0106200 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.18,-0.18,-0.09,-0.13,-0.08,-0.08,0.08,0.17,0.17,0.1,-0.18
PF3D7_0106300,ATP6,Pf3D7_01_v3: 265208 - 269173 (-),Pf3D7_01_v3,265208,269173,(-),Pf3D7_01_v3: 270814 - 269174 (-),protein,3,3687,0,0,calcium-transporting ATPase (ATP6),8,0,intergralMembrane,269173,FALSE,ATP6,1,1,other,0,0,0,0,0,29,9,9,-0.695256586,-0.695256586,-0.09,0.07,0.29,0.06,0.01,-0.1,0.1,0.29,-0.15,-0.16,0.1
PF3D7_0106400,PF3D7_0106400 protein,Pf3D7_01_v3: 272454 - 273404 (+),Pf3D7_01_v3,272454,273404,(+),Pf3D7_01_v3: 270814 - 272453 (+),protein,4,471,0,0,"pre-rRNA-processing protein TSR2, putative",0,0,0,272454,FALSE,PF3D7_0106400 protein,0,2,other,0,0,0,0,0,3,4,4,1.405533448,1.405533448,-0.12,0.18,0.22,0.32,0.17,0.45,0.54,0.65,-0.05,-0.46,-0.04
PF3D7_0106500,PF3D7_0106500 protein,Pf3D7_01_v3: 274315 - 278550 (+),Pf3D7_01_v3,274315,278550,(+),Pf3D7_01_v3: 273405 - 274314 (+),protein,1,4236,0,0,"conserved Plasmodium protein, unknown function",0,0,0,274315,FALSE,PF3D7_0106500 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.29,0.01,-0.02,0.42,-0.41,-0.31,0.11,-0.73,0.38,0.45,-0.45
PF3D7_0106600,PF3D7_0106600 protein,Pf3D7_01_v3: 279115 - 280014 (+),Pf3D7_01_v3,279115,280014,(+),Pf3D7_01_v3: 278551 - 279114 (+),protein,1,900,0,0,"conserved Plasmodium protein, unknown function",0,1,secretoryPathway,279115,FALSE,PF3D7_0106600 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_0106700,AARP2,Pf3D7_01_v3: 281155 - 285459 (+),Pf3D7_01_v3,281155,285459,(+),Pf3D7_01_v3: 280015 - 281154 (+),protein,1,4305,0,0,small ribosomal subunit assembling AARP2 protein (AARP2),0,0,nucleus,281155,FALSE,AARP2,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.14,-0.04,0.11,0,-0.01,0.21,0.03,0.08,-0.1,0.01,-0.02
PF3D7_0106800,RAB5c,Pf3D7_01_v3: 286951 - 288918 (+),Pf3D7_01_v3,286951,288918,(+),Pf3D7_01_v3: 285460 - 286950 (+),protein,9,645,0,0,ras-related protein Rab-5C (RAB5c),0,0,0,286951,FALSE,RAB5c,0,0,other,0,0,0,0,0,11,5,5,-0.144237262,-0.144237262,0,-0.06,-0.07,-0.25,-0.22,-0.1,0.1,0.71,-0.19,-0.27,0.15
PF3D7_0106900,IspD,Pf3D7_01_v3: 290386 - 292590 (+),Pf3D7_01_v3,290386,292590,(+),Pf3D7_01_v3: 288919 - 290385 (+),protein,1,2205,0,0,"2-C-methyl-D-erythritol 4-phosphate cytidylyltransferase, putative (IspD)",0,1,apicoplast,290386,FALSE,IspD,0,1,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.07,-0.06,0.08,-0.15,-0.15,-0.05,-0.02,-0.41,0.47,0.08,-0.06
PF3D7_0107000,CEN1,Pf3D7_01_v3: 293642 - 294968 (+),Pf3D7_01_v3,293642,294968,(+),Pf3D7_01_v3: 292591 - 293641 (+),protein,6,507,0,0,centrin-1 (CEN1),0,0,nucleus,293642,FALSE,CEN1,0,0,other,0,0,0,0,0,5,3,3,0.256647581,0.256647581,0.09,-0.32,-0.08,-0.16,-0.39,-0.11,0.66,0.72,0.55,0.04,-0.64
PF3D7_0107100,PF3D7_0107100 protein,Pf3D7_01_v3: 295300 - 296931 (-),Pf3D7_01_v3,295300,296931,(-),Pf3D7_01_v3: 297147 - 296932 (-),protein,1,1632,0,0,"conserved Plasmodium protein, unknown function",0,0,0,296931,FALSE,PF3D7_0107100 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.06,-0.39,0.39,0.23,-0.15,0.05,0.39,0.2,0.14,-0.18,-0.35
PF3D7_0107200,PF3D7_0107200 protein,Pf3D7_01_v3: 297362 - 299397 (+),Pf3D7_01_v3,297362,299397,(+),Pf3D7_01_v3: 297148 - 297361 (+),protein,10,1014,0,0,"carbon catabolite repressor protein 4, putative",0,0,0,297362,FALSE,PF3D7_0107200 protein,0,0,other,0,0,1,0,1,0,0,0,0.991694698,0.991694698,0.15,-0.27,0.07,-0.22,-0.09,0.15,0.11,1.36,-0.07,-0.55,0.19
PF3D7_0107300,PF3D7_0107300 protein,Pf3D7_01_v3: 299562 - 300868 (-),Pf3D7_01_v3,299562,300868,(-),Pf3D7_01_v3: 301903 - 300869 (-),protein,2,1200,0,0,"probable protein, unknown function",1,1,exported,300868,FALSE,PF3D7_0107300 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.02,0,-0.22,0.28,0.02,-0.2,0,0.68,-0.09,0.06,-0.15
PF3D7_0107400,PF3D7_0107400 protein,Pf3D7_01_v3: 302937 - 303398 (+),Pf3D7_01_v3,302937,303398,(+),Pf3D7_01_v3: 301903 - 302936 (+),protein,1,462,0,0,"conserved Plasmodium protein, unknown function",1,0,secretoryPathway,302937,FALSE,PF3D7_0107400 protein,0,0,other,0,0,0,0,0,9,6,6,0.407532583,0.407532583,-0.1,-0.17,-0.14,-0.23,-0.25,0.2,0.13,1.23,0.54,0.22,0.03
PF3D7_0107500,PF3D7_0107500 protein,Pf3D7_01_v3: 304362 - 309257 (-),Pf3D7_01_v3,304362,309257,(-),Pf3D7_01_v3: 311938 - 309258 (-),protein,4,4413,0,0,lipid/sterol:H+ symporter,12,0,intergralMembrane,309257,FALSE,PF3D7_0107500 protein,0,0,other,0,0,0,0,0,2,0,0,-6.659356993,-6.659356993,-0.1,0.08,-0.03,-0.02,-0.09,-0.08,-0.14,-0.15,-0.3,-0.25,0.06
PF3D7_0107600,PF3D7_0107600 protein,Pf3D7_01_v3: 314618 - 319405 (+),Pf3D7_01_v3,314618,319405,(+),Pf3D7_01_v3: 311938 - 314617 (+),protein,1,4788,0,0,"serine/threonine protein kinase, putative",1,0,secretoryPathway,314618,FALSE,PF3D7_0107600 protein,2,2,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.28,-0.03,0.15,0.84,0.23,0,0.25,-0.45,0.68,0.76,0.08
PF3D7_0107700,PF3D7_0107700 protein,Pf3D7_01_v3: 320168 - 321508 (+),Pf3D7_01_v3,320168,321508,(+),Pf3D7_01_v3: 319406 - 320167 (+),protein,1,1341,0,0,"conserved Plasmodium membrane protein, unknown function",5,1,exported,320168,FALSE,PF3D7_0107700 protein,1,1,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.07,-0.3,0.29,-0.22,0.02,0.21,0.26,1.43,0.25,-0.05,0.49
PF3D7_0107800,MRE11,Pf3D7_01_v3: 322371 - 326072 (+),Pf3D7_01_v3,322371,326072,(+),Pf3D7_01_v3: 321509 - 322370 (+),protein,1,3702,0,0,double-strand break repair protein MRE11 (MRE11),0,0,nucleus,318480,FALSE,MRE11,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.09,-0.01,-0.02,0.02,-0.14,-0.04,0.07,-0.48,0.3,-0.24,-0.08
PF3D7_0107900,PF3D7_0107900 protein,Pf3D7_01_v3: 326397 - 327224 (-),Pf3D7_01_v3,326397,327224,(-),Pf3D7_01_v3: 328430 - 327225 (-),protein,1,828,0,0,"conserved Plasmodium protein, unknown function",0,1,secretoryPathway,313627,FALSE,PF3D7_0107900 protein,1,1,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.14,0.1,0.13,0.02,-0.1,0.06,0.04,0.51,-0.03,-0.43,0.12
PF3D7_0108000,PF3D7_0108000 protein,Pf3D7_01_v3: 328431 - 329558 (-),Pf3D7_01_v3,328431,329558,(-),Pf3D7_01_v3: 330148 - 329559 (-),protein,4,657,0,0,"proteasome subunit beta type-3, putative",0,0,0,311293,FALSE,PF3D7_0108000 protein,1,1,proteasome,0,0,0,0,0,13,8,8,0.291947884,0.291947884,-0.12,-0.09,-0.16,-0.09,-0.2,-0.09,0.27,0.54,-0.07,0.04,-0.19
PF3D7_0108100,PF3D7_0108100 protein,Pf3D7_01_v3: 330738 - 332708 (+),Pf3D7_01_v3,330738,332708,(+),Pf3D7_01_v3: 330149 - 330737 (+),protein,1,1971,0,0,"conserved Plasmodium protein, unknown function",0,0,0,310113,FALSE,PF3D7_0108100 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.08,0.05,0.07,0.19,-0.18,-0.14,0.2,0.04,0,-0.18,-0.35
PF3D7_0108300,PF3D7_0108300 protein,Pf3D7_01_v3: 337168 - 343833 (+),Pf3D7_01_v3,337168,343833,(+),Pf3D7_01_v3: 332709 - 337167 (+),protein,1,6666,0,0,"conserved Plasmodium protein, unknown function",0,0,0,303683,FALSE,PF3D7_0108300 protein,0,2,other,0,0,0,0,0,14,15,15,1.091161719,1.091161719,0,0.03,0.01,0.05,0.03,0.04,-0.05,-0.6,0.61,-0.25,0.01
PF3D7_0108400,PF3D7_0108400.1 protein,Pf3D7_01_v3: 344400 - 346540 (-),Pf3D7_01_v3,344400,346540,(-),Pf3D7_01_v3: 347856 - 346541 (-),protein,9,993,0,0,"mitochondrial carrier protein, putative",5,0,mitochondrion,294311,FALSE,PF3D7_0108400.1 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.14,0.07,-0.13,0.1,0.26,0.29,0.22,0.44,-0.12,-0.19,0.16
PF3D7_0108500,PF3D7_0108500 protein,Pf3D7_01_v3: 349170 - 349709 (+),Pf3D7_01_v3,349170,349709,(+),Pf3D7_01_v3: 347856 - 349169 (+),protein,1,540,0,0,"conserved Plasmodium protein, unknown function",0,0,0,291681,FALSE,PF3D7_0108500 protein,0,0,other,1,0,1,0,2,0,2,2,8.642746389,8.642746389,-0.4,0.1,-0.19,0.39,0.11,0.33,0.24,-0.53,0.36,-0.05,-0.2
PF3D7_0108600,PF3D7_0108600 protein,Pf3D7_01_v3: 349995 - 351626 (-),Pf3D7_01_v3,349995,351626,(-),Pf3D7_01_v3: 352313 - 351627 (-),protein,6,921,0,0,"conserved Plasmodium protein, unknown function",1,0,secretoryPathway,289225,FALSE,PF3D7_0108600 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.07,-0.1,0.09,-0.12,-0.34,-0.08,0.23,-0.09,-0.32,-0.97,-0.03
PF3D7_0108700,PSOP24,Pf3D7_01_v3: 352314 - 356211 (-),Pf3D7_01_v3,352314,356211,(-),Pf3D7_01_v3: 357023 - 356212 (-),protein,4,3459,0,0,"secreted ookinete protein, putative (PSOP24)",2,1,secretoryPathway,284640,FALSE,PSOP24,0,0,other,0,0,0,0,0,11,7,7,0.340366578,0.340366578,-0.05,0.01,0.31,0.13,-0.2,-0.15,0.37,0,0.02,0.27,-0.36
PF3D7_0108800,PF3D7_0108800 protein,Pf3D7_01_v3: 357834 - 360339 (+),Pf3D7_01_v3,357834,360339,(+),Pf3D7_01_v3: 357024 - 357833 (+),protein,11,1083,0,0,"conserved Plasmodium protein, unknown function",0,0,0,283017,FALSE,PF3D7_0108800 protein,0,0,other,0,0,0,0,0,11,4,4,-0.465445629,-0.465445629,-0.12,-0.06,-0.17,-0.08,-0.12,0.09,0.21,0.41,-0.18,-0.36,0.08
PF3D7_0108900,PF3D7_0108900 ncRNA,Pf3D7_01_v3: 361987 - 362586 (-),Pf3D7_01_v3,361987,362586,(-),Pf3D7_01_v3: 362952 - 362587 (-),ncRNA,1,600,0,0,unspecified product,NA,NA,0,278265,FALSE,PF3D7_0108900 ncRNA,0,0,ncRNA,0,0,0,0,0,0,0,0,0.991694698,0.991694698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_0109000,PHIL1,Pf3D7_01_v3: 363318 - 363992 (+),Pf3D7_01_v3,363318,363992,(+),Pf3D7_01_v3: 362953 - 363317 (+),protein,1,675,0,0,"photosensitized INA-labeled protein PHIL1, putative (PHIL1)",0,0,0,277533,FALSE,PHIL1,0,0,other,0,0,1,0,1,9,2,2,-1.172636907,-1.172636907,-0.01,0.1,0,0.05,0.17,0.22,-0.62,0.21,-0.07,0.31,0.09
PF3D7_0109100,CCp5,Pf3D7_01_v3: 365610 - 368795 (+),Pf3D7_01_v3,365610,368795,(+),Pf3D7_01_v3: 363993 - 365609 (+),protein,2,3090,0,0,LCCL domain-containing protein (CCp5),0,1,secretoryPathway,275241,FALSE,CCp5,1,1,other,0,0,1,0,1,43,0,0,-11.07876172,-11.07876172,-0.04,-0.36,0.05,-0.35,0.31,-0.23,-0.2,-0.2,-0.27,0.4,-0.05
PF3D7_0109200,PF3D7_0109200 protein,Pf3D7_01_v3: 369480 - 370178 (-),Pf3D7_01_v3,369480,370178,(-),Pf3D7_01_v3: 371814 - 370179 (-),protein,1,699,0,0,"mRNA cleavage factor-like protein, putative",0,0,nucleus,270673,FALSE,PF3D7_0109200 protein,0,0,other,0,0,0,0,0,3,0,0,-7.241924979,-7.241924979,0.24,-0.2,-0.21,-0.23,-0.14,-0.11,-0.13,0.65,-0.44,-0.25,0.15
PF3D7_0109300,PF3D7_0109300 protein,Pf3D7_01_v3: 371815 - 373012 (-),Pf3D7_01_v3,371815,373012,(-),Pf3D7_01_v3: 374438 - 373013 (-),protein,2,969,0,0,"fatty acid elongation protein, GNS1/SUR4 family, putative",7,0,intergralMembrane,267839,FALSE,PF3D7_0109300 protein,6,6,other,0,0,0,0,0,3,0,0,-7.241924979,-7.241924979,0.23,0.28,-0.09,-0.14,0.49,1.49,1.72,2.89,1.22,0.51,0.74
PF3D7_0109400,PF3D7_0109400 protein,Pf3D7_01_v3: 374439 - 375087 (-),Pf3D7_01_v3,374439,375087,(-),Pf3D7_01_v3: 376293 - 375088 (-),protein,2,501,0,0,"tubulin-specific chaperone a, putative",0,0,0,265764,FALSE,PF3D7_0109400 protein,0,0,other,0,0,0,0,0,23,11,11,-0.071751817,-0.071751817,-0.15,-0.28,0.01,-0.06,-0.11,0.54,0.65,0.85,0.96,-0.15,0
PF3D7_0109500,PF3D7_0109500 protein,Pf3D7_01_v3: 376294 - 377004 (-),Pf3D7_01_v3,376294,377004,(-),Pf3D7_01_v3: 377873 - 377005 (-),protein,2,468,0,0,"N-acetyltransferase, putative",0,0,0,263847,FALSE,PF3D7_0109500 protein,1,1,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.13,-0.15,0.28,-0.22,0.07,0.19,0.55,1.14,-0.55,-0.29,0.15
PF3D7_0109600,PF3D7_0109600 protein,Pf3D7_01_v3: 377874 - 378599 (-),Pf3D7_01_v3,377874,378599,(-),Pf3D7_01_v3: 379148 - 378600 (-),protein,3,453,0,0,"cold-shock protein, putative",0,0,0,262252,FALSE,PF3D7_0109600 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_0109700,PF3D7_0109700 protein,Pf3D7_01_v3: 379149 - 379806 (-),Pf3D7_01_v3,379149,379806,(-),Pf3D7_01_v3: 380252 - 379807 (-),protein,2,552,0,0,"conserved protein, unknown function",0,0,0,261045,FALSE,PF3D7_0109700 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.23,-0.05,0.17,0.05,-0.05,0.16,0.15,0.53,0.31,-0.26,-0.19
PF3D7_0109800,PF3D7_0109800 protein,Pf3D7_01_v3: 380697 - 382424 (+),Pf3D7_01_v3,380697,382424,(+),Pf3D7_01_v3: 380253 - 380696 (+),protein,1,1728,0,0,phenylalanine--tRNA ligase alpha subunit,0,0,0,260154,FALSE,PF3D7_0109800 protein,0,0,other,0,0,0,0,0,15,9,9,0.255369732,0.255369732,-0.04,-0.12,-0.01,-0.1,-0.18,0.05,0.52,0.5,-0.46,0.33,-0.3
PF3D7_0109850,PF3D7_0109850 protein,Pf3D7_01_v3:383284 - 386632(+),Pf3D7_01_v3,383284,386632,(+),Pf3D7_01_v3: 380697 - 382424 (+),protein,13,1791,0,0,"phosphatidate cytidylyltransferase, putative",14,1,apicoplast,261014,FALSE,PF3D7_0109850 protein,NA,NA,other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,
PF3D7_0109900,PF3D7_0109900 protein,Pf3D7_01_v3: 383284 - 387940 (+),Pf3D7_01_v3,383284,387940,(+),Pf3D7_01_v3: 382425 - 383283 (+),protein,19,2286,0,0,unspecified product,15,1,intergralMembrane,"257,567",FALSE,PF3D7_0109900 protein,1,1,other,0,0,0,0,0,5,0,0,-7.976972095,-7.976972095,0.07,0.08,0.04,-0.11,-0.21,-0.31,-0.43,0.71,-0.53,-0.35,0.32
PF3D7_0109950,PF3D7_0109950 protein,Pf3D7_01_v3:386708 - 387940(+),Pf3D7_01_v3,386708,387940,(+),Pf3D7_01_v3: 383284 - 387940 (+),protein,6,504,0,0,"conserved Plasmodium protein, unknown function",2,0,secretoryPathway,256335,FALSE,PF3D7_0109950 protein,NA,NA,other,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,,,,,,,,,,,
PF3D7_0110000,PF3D7_0110000 protein,Pf3D7_01_v3: 388372 - 389076 (+),Pf3D7_01_v3,388372,389076,(+),Pf3D7_01_v3: 387941 - 388371 (+),protein,1,705,0,0,"conserved Plasmodium protein, unknown function",1,1,secretoryPathway,252479,FALSE,PF3D7_0110000 protein,0,0,other,0,0,1,0,1,0,0,0,0.991694698,0.991694698,-0.17,-0.21,0.12,0.04,-0.18,0.03,0.23,0.36,0.81,1.45,0.73
PF3D7_0110100,PF3D7_0110100 protein,Pf3D7_01_v3: 389261 - 392065 (-),Pf3D7_01_v3,389261,392065,(-),Pf3D7_01_v3: 392335 - 392066 (-),protein,1,2805,0,0,"selenocysteine-specific elongation factor selB homologue, putative",0,0,0,248786,FALSE,PF3D7_0110100 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.23,-0.09,0.07,0.07,-0.24,-0.08,0.5,0.28,-0.01,0.17,-0.21
PF3D7_0110200,ERV1,Pf3D7_01_v3: 392604 - 393035 (+),Pf3D7_01_v3,392604,393035,(+),Pf3D7_01_v3: 392336 - 392603 (+),protein,1,432,0,0,"FAD-linked sulfhydryl oxidase ERV1, putative (ERV1)",0,0,mitochondrion,248247,FALSE,ERV1,1,1,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,0.17,-0.1,0.07,0.03,0.14,0.13,0.43,0.69,-0.32,-0.19,-0.04
PF3D7_0110300,PF3D7_0110300 ncRNA,Pf3D7_01_v3: 393216 - 393490 (-),Pf3D7_01_v3,393216,393490,(-),Pf3D7_01_v3: 393874 - 393491 (-),ncRNA,1,275,0,0,Plasmodium RNA of unknown function RUF5,NA,NA,0,247361,FALSE,PF3D7_0110300 ncRNA,1,1,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
PF3D7_0110400,PF3D7_0110400 protein,Pf3D7_01_v3: 393875 - 394835 (-),Pf3D7_01_v3,393875,394835,(-),Pf3D7_01_v3: 395713 - 394836 (-),protein,2,750,0,0,"DNA-directed RNA polymerase 2, putative",0,0,nucleus,246016,FALSE,PF3D7_0110400 protein,0,0,other,0,0,0,0,0,3,0,0,-7.241924979,-7.241924979,0.18,-0.32,0.07,-0.02,-0.1,0.17,0.53,0.51,-0.56,-0.04,-0.28
PF3D7_0110500,PF3D7_0110500 protein,Pf3D7_01_v3: 396591 - 403606 (+),Pf3D7_01_v3,396591,403606,(+),Pf3D7_01_v3: 395714 - 396590 (+),protein,2,6858,0,0,"bromodomain protein, putative",0,0,0,244260,FALSE,PF3D7_0110500 protein,0,0,other,0,0,0,0,0,1,0,0,-5.666516785,-5.666516785,0.3,0.15,-0.05,0.13,-0.08,0.1,0.12,-0.08,0.3,0.32,0.04
PF3D7_0110600,PIP5K,Pf3D7_01_v3: 405739 - 412169 (+),Pf3D7_01_v3,405739,412169,(+),Pf3D7_01_v3: 403607 - 405738 (+),protein,7,5133,0,0,phosphatidylinositol-4-phosphate 5-kinase (PIP5K),0,0,0,235112,FALSE,PIP5K,0,0,other,0,0,0,0,0,9,0,0,-8.823688598,-8.823688598,-0.1,0.04,0.17,0.05,-0.04,0.11,0.22,0.07,-0.16,0.12,-0.21
PF3D7_0110700,PF3D7_0110700 protein,Pf3D7_01_v3: 413760 - 415100 (-),Pf3D7_01_v3,413760,415100,(-),Pf3D7_01_v3: 416511 - 415101 (-),protein,1,1341,0,0,"chromatin assembly factor 1 protein WD40 domain, putative",0,0,nucleus,225751,FALSE,PF3D7_0110700 protein,0,1,other,0,0,0,0,0,22,7,7,-0.658978098,-0.658978098,0.1,-0.25,-0.27,-0.25,-0.39,0.12,0.47,0.4,0.51,-0.01,-0.02
PF3D7_0110800,PF3D7_0110800 protein,Pf3D7_01_v3: 417921 - 419607 (+),Pf3D7_01_v3,417921,419607,(+),Pf3D7_01_v3: 416511 - 417920 (+),protein,3,1104,0,0,"transcription initiation factor TFIIB, putative",0,0,0,222930,FALSE,PF3D7_0110800 protein,1,1,other,0,0,0,0,0,9,5,5,0.144978195,0.144978195,0.24,-0.16,0.13,-0.2,-0.03,0.1,0.31,-0.08,0.2,0.17,0.02
PF3D7_0110900,AKLP1,Pf3D7_01_v3: 420293 - 420853 (-),Pf3D7_01_v3,420293,420853,(-),Pf3D7_01_v3: 421775 - 420854 (-),protein,1,561,0,0,adenylate kinase-like protein 1 (AKLP1),0,0,0,219998,FALSE,AKLP1,0,0,other,0,0,0,0,0,5,0,0,-7.976972095,-7.976972095,0.02,-0.17,0.18,0.03,-0.22,0.11,0.25,0.24,-0.54,0.07,-0.16
PF3D7_0111000,PF3D7_0111000 protein,Pf3D7_01_v3: 421776 - 427575 (-),Pf3D7_01_v3,421776,427575,(-),Pf3D7_01_v3: 430151 - 427576 (-),protein,6,4995,0,0,"kinesin-8, putative",0,0,0,213276,FALSE,PF3D7_0111000 protein,0,1,other,0,0,0,0,0,14,1,1,-2.80233506,-2.80233506,-0.03,-0.1,0.05,0.14,-0.07,-0.03,-0.04,-0.14,0.35,0.36,0.01
PF3D7_0111200,PF3D7_0111200 protein,Pf3D7_01_v3: 430152 - 430858 (-),Pf3D7_01_v3,430152,430858,(-),Pf3D7_01_v3: 431538 - 430859 (-),protein,3,294,0,0,"conserved Plasmodium protein, unknown function",0,0,0,209993,FALSE,PF3D7_0111200 protein,1,1,other,0,0,1,0,1,0,0,0,0.991694698,0.991694698,0.2,0.04,-0.26,-0.82,-0.45,-0.18,0.66,0.62,-0.53,-0.61,-0.28
PF3D7_0111300,PF3D7_0111300 protein,Pf3D7_01_v3: 431539 - 435042 (-),Pf3D7_01_v3,431539,435042,(-),Pf3D7_01_v3: 435726 - 435043 (-),protein,1,3504,0,0,"replication factor c protein, putative",0,0,nucleus,205809,FALSE,PF3D7_0111300 protein,1,1,other,0,0,0,0,0,14,0,0,-9.460546543,-9.460546543,-0.04,0.05,-0.05,-0.09,-0.02,-0.2,-0.09,-0.6,0.32,-0.43,0.27
PF3D7_0111400,GEXP19,Pf3D7_01_v3: 436408 - 438564 (+),Pf3D7_01_v3,436408,438564,(+),Pf3D7_01_v3: 435726 - 436407 (+),protein,1,2157,0,0,"conserved Plasmodium protein, unknown function (GEXP19)",0,0,0,204443,FALSE,GEXP19,0,0,other,0,0,0,0,0,7,7,7,0.991694698,0.991694698,0.08,-0.04,0.17,0.16,-0.22,-0.12,0.33,-0.44,0.04,0.1,-0.54
PF3D7_0111500,PF3D7_0111500 protein,Pf3D7_01_v3: 439652 - 441418 (-),Pf3D7_01_v3,439652,441418,(-),Pf3D7_01_v3: 442542 - 441419 (-),protein,5,1116,0,0,"UMP-CMP kinase, putative",1,1,apicoplast,199433,FALSE,PF3D7_0111500 protein,0,2,other,0,0,0,0,0,11,3,3,-0.879284379,-0.879284379,0.05,0.02,0.03,-0.39,-0.18,-0.02,-0.31,0.5,-0.12,-0.02,0.02
PF3D7_0111600,PF3D7_0111600 protein,Pf3D7_01_v3: 442543 - 443289 (-),Pf3D7_01_v3,442543,443289,(-),Pf3D7_01_v3: 443584 - 443290 (-),protein,1,747,0,0,"conserved Plasmodium protein, unknown function",0,0,0,197562,FALSE,PF3D7_0111600 protein,0,0,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.07,-0.06,-0.03,-0.1,-0.13,0,0.47,0.41,-0.02,-0.17,-0.18
PF3D7_0111700,PF3D7_0111700 protein,Pf3D7_01_v3: 443585 - 443938 (-),Pf3D7_01_v3,443585,443938,(-),Pf3D7_01_v3: 444982 - 443939 (-),protein,1,354,0,0,"conserved Plasmodium protein, unknown function",0,0,0,196913,FALSE,PF3D7_0111700 protein,2,2,other,0,0,0,0,0,0,0,0,0.991694698,0.991694698,-0.34,-0.17,-0.09,-0.16,0.09,0.17,0.19,0.9,-0.05,-0.32,0.21
PF3D7_0111800,PF3D7_0111800 protein,Pf3D7_01_v3: 446026 - 448849 (+),Pf3D7_01_v3,446026,448849,(+),Pf3D7_01_v3: 444983 - 446025 (+),protein,8,1863,0,0,"conserved Plasmodium protein, unknown function",0,0,0,194825,FALSE,PF3D7_0111800 protein,1,1,other,0,0,0,0,0,0,1,1,7.649906181,7.649906181,0.02,-0.07,0.01,0.13,0.22,0.13,-0.14,0.18,0.09,-0.22,0.33
